12	8	王者战8套	王者法冠|王者斗笠(法)|王者项链(法)|王者魔戒|王者护腕(法)|王者腰带(法)|王者法靴|王者勋章(法)|王者之杖|王者魔衣(男)|王者魔衣(女)	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|15|15|15|15|15|0|0|0|0|0|0|0|15|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发王者属性，物理魔法防御+15，攻魔道+15
13	8	主宰8套	主宰神甲(男)|主宰神甲(女)|主宰神剑|主宰项链|主宰护腕|主宰之戒|主宰之冠|主宰腰带|主宰之靴|主宰面巾|主宰勋章	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1000|1000|20|20|20|20|20|0|0|0|0|0|0|0|20|20|20|20|20|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发主宰8件属性，HP/HP+400，物理魔法防御+20，攻魔道+20
14	5	主宰5套	主宰神甲(男)|主宰神甲(女)|主宰神剑|主宰项链|主宰护腕|主宰之戒|主宰之冠|主宰腰带|主宰之靴|主宰面巾|主宰勋章	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	500|500|15|15|15|15|15|0|0|0|0|0|0|0|15|15|15|15|15|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发主宰5件属性，HP/HP+200，物理魔法防御+15，攻魔道+15
16	5	传奇龙魂5件	传奇神甲(男)|传奇神甲(女)|传奇神剑|传奇之戒|传奇护腕|传奇之冠|传奇项链|传奇腰带|传奇之靴|传奇勋章|传奇面巾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1500|1500|25|25|25|25|25|0|0|0|0|0|0|0|25|25|25|25|25|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发传奇5件属性，HP/HP+500，物理魔法防御+25，攻魔道+25
17	8	传奇龙魂8件	传奇神甲(男)|传奇神甲(女)|传奇神剑|传奇之戒|传奇护腕|传奇之冠|传奇项链|传奇腰带|传奇之靴|传奇勋章|传奇面巾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	2000|2000|30|30|30|30|30|0|0|0|0|0|0|0|30|30|30|30|30|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发传奇8件属性，HP/HP+800，物理魔法防御+30，攻魔道+30
18	8	王者战5套	王者战盔|王者斗笠(战)|王者项链(战)|王者战戒|王者护腕(战)|王者腰带(战)|王者战靴|王者勋章(战)|王者之刃|王者圣衣(男)|王者圣衣(女)	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|15|15|15|15|15|0|0|0|0|0|0|0|15|15|15|15|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	触发王者属性，物理魔法防御+15，攻魔道+15
19	1	防御戒指特殊加成	防御戒指	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|25|25|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	防御戒指特殊属性增加：HP回复+25，MP回复+25
20	1	火焰戒指特殊加成	火焰戒指	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	火焰戒指特殊属性增加：烈火伤害+10％，火墙伤害+10％，火符伤害+10％
22	8	皓月8件	皓月之冠|皓月腰带|皓月之靴|皓月项链|皓月护腕|皓月之戒|皓月斗笠|皓月勋章|皓月神甲(男)|皓月神甲(女)|皓月宝扇|皓月魔杖|皓月神剑|皓月战刃|皓月羽扇|皓月权杖	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1000|1000|35|35|35|35|35|0|0|0|0|0|0|0|35|35|35|35|35|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备8件皓月装备，初识皓月仙境。HP/MP+1000，物理魔法防御+35，攻魔道+35，经验倍数为3倍
23	5	皓天5件	皓天战刃|皓天权杖|皓天宝扇|皓天战甲(男)|皓天战甲(女)|皓天魔衣(男)|皓天魔衣(女)|皓天道袍(男)|皓天道袍(女)|皓天斗笠(战)|皓天斗笠(法)|皓天斗笠(道)|皓天项链(战)|皓天项链(法)|皓天项链(道)|皓天战盔|皓天法冠|皓天道盔|皓天战勋|皓天法勋|皓天道勋|皓天护腕(战)|皓天护腕(法)|皓天护腕(道)|皓天战戒|皓天魔戒|皓天道戒|皓天腰带(战)|皓天腰带(法)|皓天腰带(道)|皓天战靴|皓天魔靴|皓天道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1200|1200|35|35|35|35|35|0|0|0|0|0|0|0|35|35|35|35|35|400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备5件皓天装备，踏入仙境门槛。HP/MP+1200，物理魔法防御+35，攻魔道+35，经验倍数为4倍
24	9	皓天9件	皓天战刃|皓天权杖|皓天宝扇|皓天战甲(男)|皓天战甲(女)|皓天魔衣(男)|皓天魔衣(女)|皓天道袍(男)|皓天道袍(女)|皓天斗笠(战)|皓天斗笠(法)|皓天斗笠(道)|皓天项链(战)|皓天项链(法)|皓天项链(道)|皓天战盔|皓天法冠|皓天道盔|皓天战勋|皓天法勋|皓天道勋|皓天护腕(战)|皓天护腕(法)|皓天护腕(道)|皓天战戒|皓天魔戒|皓天道戒|皓天腰带(战)|皓天腰带(法)|皓天腰带(道)|皓天战靴|皓天魔靴|皓天道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1500|1500|40|40|40|40|40|0|0|0|0|0|0|0|40|40|40|40|40|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备9件皓天装备，踏入仙境门槛。HP/MP+1500，物理魔法防御+40，攻魔道+40，经验倍数为5倍
25	6	皓宇6件	皓宇战刃|皓宇权杖|皓宇宝扇|皓宇战甲(男)|皓宇战甲(女)|皓宇魔衣(男)|皓宇魔衣(女)|皓宇道袍(男)|皓宇道袍(女)|皓宇斗笠(战)|皓宇斗笠(法)|皓宇斗笠(道)|皓宇项链(战)|皓宇项链(法)|皓宇项链(道)|皓宇战盔|皓宇法冠|皓宇道盔|皓宇战勋|皓宇法勋|皓宇道勋|皓宇护腕(战)|皓宇护腕(法)|皓宇护腕(道)|皓宇战戒|皓宇魔戒|皓宇道戒|皓宇腰带(战)|皓宇腰带(法)|皓宇腰带(道)|皓宇战靴|皓宇魔靴|皓宇道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	20|20|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备6件皓宇装备，开悟仙境之力。HPMP上限提升20%，防御提升8%，经验倍数为6倍
26	9	皓宇9件	皓宇战刃|皓宇权杖|皓宇宝扇|皓宇战甲(男)|皓宇战甲(女)|皓宇魔衣(男)|皓宇魔衣(女)|皓宇道袍(男)|皓宇道袍(女)|皓宇斗笠(战)|皓宇斗笠(法)|皓宇斗笠(道)|皓宇项链(战)|皓宇项链(法)|皓宇项链(道)|皓宇战盔|皓宇法冠|皓宇道盔|皓宇战勋|皓宇法勋|皓宇道勋|皓宇护腕(战)|皓宇护腕(法)|皓宇护腕(道)|皓宇战戒|皓宇魔戒|皓宇道戒|皓宇腰带(战)|皓宇腰带(法)|皓宇腰带(道)|皓宇战靴|皓宇魔靴|皓宇道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	30|30|10|10|5|5|5|0|0|0|0|0|0|0|10|10|5|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|700|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备9件皓宇装备，开悟仙境之力。HPMP上限提升30%，防御提升10%，攻魔道提升5%，经验倍数为7倍
27	6	皓尊6件	皓尊战刃|皓尊权杖|皓尊宝扇|皓尊战甲(男)|皓尊战甲(女)|皓尊魔衣(男)|皓尊魔衣(女)|皓尊道袍(男)|皓尊道袍(女)|皓尊斗笠(战)|皓尊斗笠(法)|皓尊斗笠(道)|皓尊项链(战)|皓尊项链(法)|皓尊项链(道)|皓尊战盔|皓尊法冠|皓尊道盔|皓尊战勋|皓尊法勋|皓尊道勋|皓尊护腕(战)|皓尊护腕(法)|皓尊护腕(道)|皓尊战戒|皓尊魔戒|皓尊道戒|皓尊腰带(战)|皓尊腰带(法)|皓尊腰带(道)|皓尊战靴|皓尊魔靴|皓尊道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	50|50|20|20|10|10|10|0|0|0|0|0|0|0|20|20|10|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备6件皓尊装备，已入无人之境。HPMP上限提升50%，防御提升20%，攻魔道提升10%，经验倍数为8倍
28	9	皓尊9件	皓尊战刃|皓尊权杖|皓尊宝扇|皓尊战甲(男)|皓尊战甲(女)|皓尊魔衣(男)|皓尊魔衣(女)|皓尊道袍(男)|皓尊道袍(女)|皓尊斗笠(战)|皓尊斗笠(法)|皓尊斗笠(道)|皓尊项链(战)|皓尊项链(法)|皓尊项链(道)|皓尊战盔|皓尊法冠|皓尊道盔|皓尊战勋|皓尊法勋|皓尊道勋|皓尊护腕(战)|皓尊护腕(法)|皓尊护腕(道)|皓尊战戒|皓尊魔戒|皓尊道戒|皓尊腰带(战)|皓尊腰带(法)|皓尊腰带(道)|皓尊战靴|皓尊魔靴|皓尊道靴	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	100|100|50|50|20|20|20|0|0|0|0|0|0|0|50|50|20|20|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	装备9件皓尊装备，登顶仙境。HPMP上限提升100%，防御提升50%，攻魔道提升20%，经验倍数为10倍
29	6	梦龙	龙骨戒|龙骨镯|龙骨链|龙骨盔|龙骨甲(女)|龙骨甲(男)|龙骨刀	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|10|10|0|0|2|2|2|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	龙骨套装触发：HP恢复+10，MP恢复+10，攻魔道+2
99	1	老登测试剑	老登测试剑	1|1|1|1|1|1|0|0|0|1|1|0|1|0|1|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	老登测试剑
30	1	1盾防	铁卫盾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0	盾牌防御属性增加！铁卫盾防麻痹+15
31	1	2盾防	钢护盾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0	盾牌防御属性增加！钢护盾防麻痹+30
32	1	3盾防	银辉盾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0	盾牌防御属性增加！银辉盾防麻痹+40
33	1	4盾防	金璇盾	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0	盾牌防御属性增加！金璇盾防麻痹+60，
